id,country,location,name,lat,lng
AUMLG,AU,MLG,Molong,-33.06,148.52
AUMLI,AU,MLI,Melville Island,-11.33,130.56
AUMLL,AU,MLL,Mooloolaba,-26.41,153.08
AUMLN,AU,MLN,Marulan,-34.42,150.01
AUMLP,AU,MLP,Mill Park,-37.4,145.04
AUMLR,AU,MLR,Millicent,-37.59,140.35
AUMLS,AU,MLS,Mount Louisa,-19.17,146.44
AUMLT,AU,MLT,Middleton,-35.31,138.42
AUMLV,AU,MLV,Merluna,,
AUMLY,AU,MLY,Morley,-31.53,115.53
AUMMB,AU,MMB,Macmasters Beach,-33.29,151.25
AUMMG,AU,MMG,Mount Magnet,-28.03,117.5
AUMML,AU,MML,Mount Camel,-36.45,144.43
AUMMM,AU,MMM,Middlemount,,
AUMMN,AU,MMN,Millmerran,-27.52,151.16
AUMMP,AU,MMP,Mosman Park,-32,115.45
AUMMT,AU,MMT,Norton Summit,-34.55,138.43
AUMMY,AU,MMY,Malmsbury,-37.11,144.23
AUMNA,AU,MNA,Moana,-35.12,138.29
AUMND,AU,MND,Miranda,-34.02,151.06
AUMNE,AU,MNE,Mungeranie,-28.01,139.11
AUMNG,AU,MNG,Maningrida,-12.05,134.22
AUMNH,AU,MNH,Moonah,-42.51,147.18
AUMNI,AU,MNI,Menai,-34.01,151.01
AUMNL,AU,MNL,Manilla,-30.45,150.43
AUMNN,AU,MNN,Millendon,-31.49,116.02
AUMNP,AU,MNP,Moonee Ponds,-37.46,144.55
AUMNQ,AU,MNQ,Monto,-24.86,151.12
AUMNR,AU,MNR,Mintaro,-33.55,138.43
AUMNT,AU,MNT,Minto,-34.02,150.51
AUMNV,AU,MNV,Mountain Valley,,
AUMNW,AU,MNW,Macdonald Downs,-22.4,135.11
AUMOA,AU,MOA,Moama,-36.07,144.46
AUMOC,AU,MOC,Moculta,-34.28,139.07
AUMOD,AU,MOD,Modec Venture 11,-19.46,116.36
AUMOE,AU,MOE,Moe,-38.1,146.16
AUMOK,AU,MOK,Moorook,-34.17,140.21
AUMOL,AU,MOL,Moorabool,-38.04,144.18
AUMON,AU,MON,Montara Field,-12.65,124.05
AUMOO,AU,MOO,Moomba,-28.11,140.2
AUMOR,AU,MOR,Morwell,-38.14,146.24
AUMOU,AU,MOU,Mourilyan,-17.58,146.04
AUMOV,AU,MOV,Moranbah,-22,148.04
AUMOW,AU,MOW,Mowbray Heights,-41.23,147.08
AUMOZ,AU,MOZ,Maroota,-33.29,150.57
AUMPE,AU,MPE,Tempe,-33.56,151.09
AUMPK,AU,MPK,Moore Park,-33.54,151.13
AUMPL,AU,MPL,Mount Pleasant,-34.47,139.02
AUMPT,AU,MPT,Morpeth,-32.44,151.38
AUMPV,AU,MPV,Mooroopna,-36.24,145.21
AUMQA,AU,MQA,Mandora,,
AUMQE,AU,MQE,Marqua,,
AUMQI,AU,MQI,Macquarie Island,-54.29,158.56
AUMQL,AU,MQL,Mildura,-34.21,142.13
AUMR4,AU,MR4,Marrar,-34.5,147.22
AUMRA,AU,MRA,Moora,-30.38,116
AUMRB,AU,MRB,Moorebank/Sydney,-33.56,150.56
AUMRD,AU,MRD,Merredin,-31.29,118.17
AUMRG,AU,MRG,Mareeba,-16.99,145.42
AUMRH,AU,MRH,Merricks North,-38.21,145.05
AUMRI,AU,MRI,Murarrie,-27.28,153.06
AUMRK,AU,MRK,Macquarie Park,-33.46,151.07
AUMRL,AU,MRL,Miners Lake,-37.48,143.8
AUMRN,AU,MRN,Marong,-36.44,144.08
AUMRO,AU,MRO,Moorooduc,-38.13,145.07
AUMRP,AU,MRP,Marla,-27.3,133.62
AUMRR,AU,MRR,Murrindindi,-37.22,145.32
AUMRS,AU,MRS,Melrose,-32.82,138.18
AUMRT,AU,MRT,Moroak,,
AUMRU,AU,MRU,Meru,-28.48,114.4
AUMRY,AU,MRY,Maryland,-32.51,151.4
AUMRZ,AU,MRZ,Moree,-29.46,149.84
AUMSA,AU,MSA,Mosman,-33.5,151.15
AUMSF,AU,MSF,Mount Swan,-22.61,135.03
AUMSH,AU,MSH,Monash,-34.14,140.34
AUMSK,AU,MSK,Musk Vale,-37.23,144.08
AUMSN,AU,MSN,Middle Swan,-31.51,116.01
AUMSP,AU,MSP,Milsons Point,-33.84,151.21
AUMST,AU,MST,Adamstown,-32.56,151.43
AUMT9,AU,MT9,Melton,-37.41,144.35
AUMTA,AU,MTA,Muttama,-34.48,148.07
AUMTC,AU,MTC,Metricup,-33.47,115.07
AUMTD,AU,MTD,Mount Sandford,-42.94,147.49
AUMTH,AU,MTH,Mount Nathan,-27,153.15
AUMTL,AU,MTL,Maitland,-32.73,151.55
AUMTN,AU,MTN,Mentone,-37.59,145.04
AUMTO,AU,MTO,Matong,-34.46,146.55
AUMTP,AU,MTP,Mitchell Park,-37.31,143.48
AUMTQ,AU,MTQ,Mitchell,-26.48,147.97
AUMTR,AU,MTR,Montrose,-37.49,145.21
AUMTS,AU,MTS,Mount Saint John,-19.15,146.44
AUMTW,AU,MTW,Mount Waverly,-37.53,145.08
AUMTY,AU,MTY,Mount Lawley,-31.56,115.52
AUMUA,AU,MUA,Mundulla,-36.22,140.41
AUMUB,AU,MUB,Murray Bridge,-35.07,139.16
AUMUC,AU,MUC,Murchison,-36.38,145.14
AUMUD,AU,MUD,Mudgeeraba,-28.05,153.22
AUMUJ,AU,MUJ,Muja,-33.26,116.18
AUMUK,AU,MUK,Monbulk,-37.53,145.24
AUMUL,AU,MUL,Mulgrave,-37.55,145.11
AUMUP,AU,MUP,Mulga Park,-22.45,134.21
AUMUQ,AU,MUQ,Muccan,-20.63,120.05
AUMUR,AU,MUR,Murwillumbah,-28.19,153.24
AUMUT,AU,MUT,Mutineer,-19.16,116.36
AUMV2,AU,MV2,Morphett Vale,-35.08,138.31
AUMVA,AU,MVA,Moss Vale,-34.33,150.22
AUMVH,AU,MVH,Macksville,-30.7,152.91
AUMVK,AU,MVK,Mulka,-28.38,138.9
AUMVL,AU,MVL,Maryvale,-32.49,134.24
AUMVN,AU,MVN,Malvern,-37.52,145.02
AUMVP,AU,MVP,Moolap,-38.11,144.26
AUMVR,AU,MVR,Malvern,-34.57,138.36
AUMVU,AU,MVU,Musgrave,-26.15,131.14
AUMWA,AU,MWA,Mulwala,-36,146
AUMWB,AU,MWB,Morawa,-29.21,116.01
AUMWO,AU,MWO,Meadowbrook,-27.4,153.08
AUMWT,AU,MWT,Moolawatana,-29.9,139.73
AUMWY,AU,MWY,Miranda Downs,,
AUMXD,AU,MXD,Marion Downs,,
AUMXQ,AU,MXQ,Mitchell River,-26.48,147.97
AUMXU,AU,MXU,Mullewa,-28.53,115.51
AUMYA,AU,MYA,Moruya,-35.9,150.08
AUMYD,AU,MYD,Merrylands,-33.5,150.59
AUMYF,AU,MYF,Mayfield,-34.92,150.66
AUMYI,AU,MYI,Murray Island,-35.13,139.26
AUMYM,AU,MYM,Minyama,-26.41,153.07
AUMYO,AU,MYO,Myroodah,,
AUMYR,AU,MYR,Mylor,-35.03,138.45
AUMYS,AU,MYS,Maylands,-31.56,115.53
AUMYU,AU,MYU,Moyhu,-36.36,146.24
AUN2N,AU,N2N,Narre Warren North,-37.59,145.19
AUN6D,AU,N6D,Peats Ridge,-33.19,151.14
AUN7K,AU,N7K,Kinglake,-37.31,145.21
AUNAA,AU,NAA,Narrabri,-30.32,149.78
AUNAB,AU,NAB,Naval Base,-32.11,115.46
AUNAC,AU,NAC,Naracoorte,-36.95,140.74
AUNAG,AU,NAG,Nagambie,-36.47,145.1
AUNAM,AU,NAM,Newham,-37.2,144.36
AUNAN,AU,NAN,Nangwarry,-37.33,140.47
AUNAR,AU,NAR,Narracoopa,,
AUNB2,AU,NB2,North Bridge,-33.48,151.13
AUNBA,AU,NBA,Narangba,-27.12,152.58
AUNBC,AU,NBC,Canungra,-28.02,153.1
AUNBE,AU,NBE,Narembeen,-32.04,118.23
AUNBH,AU,NBH,Nambucca Heads,-30.64,152.99
AUNBP,AU,NBP,Noble Park,-37.58,145.1
AUNBQ,AU,NBQ,North Beach,-31.52,115.45
AUNBR,AU,NBR,Nambour,-26.62,152.95
AUNBW,AU,NBW,North Balwyn,-37.48,145.05
AUNCC,AU,NCC,North Curl Curl,-33.45,151.17
AUNCT,AU,NCT,Canterbury,-33.54,151.07
AUNDD,AU,NDD,Nedlands,-31.59,115.48
AUNDH,AU,NDH,Nundah,-27.24,153.03
AUNDS,AU,NDS,Sandstone,-27.98,119.29
AUNDW,AU,NDW,Noarlunga Downs,-35.08,138.3
AUNEQ,AU,NEQ,Nericon,-34.12,146.02
AUNER,AU,NER,Nerang,-27.59,153.2
AUNEU,AU,NEU,Neurea,-32.41,148.56
AUNEW,AU,NEW,Newborough,-38.1,146.14
AUNFM,AU,NFM,North Fremantle,-32.03,115.45
AUNFR,AU,NFR,New Farm,-27.28,153.02
AUNGA,AU,NGA,Young,-34.31,148.29
AUNGH,AU,NGH,Nganhurra,-21.29,114
AUNGT,AU,NGT,Northgate,-27.23,153.04
AUNHA,AU,NHA,Northam,-31.39,116.4
AUNHU,AU,NHU,Nhulunbuy,-12.11,136.47
AUNIF,AU,NIF,Nifty,,
AUNIN,AU,NIN,Ningi,-27.03,153.05
AUNIV,AU,NIV,Ningaloo Vision,-21.24,114.05
AUNKB,AU,NKB,Noonkanbah,,
AUNKU,AU,NKU,Narrikup,-34.46,117.44
AUNLE,AU,NLE,North Lismore,-28.48,153.17
AUNLF,AU,NLF,Darnley Island,,
AUNLK,AU,NLK,New Norfolk,-42.47,147.04
AUNLL,AU,NLL,Nullagine,-21.88,120.1
AUNLN,AU,NLN,Narellan,-34.02,150.44
AUNLS,AU,NLS,Nicholson,-37.81,147.73
AUNLT,AU,NLT,New Lambton,-32.55,151.42
AUNM2,AU,NM2,North Manly,-33.46,151.16
AUNMA,AU,NMA,Newmarket,-27.26,153.01
AUNME,AU,NME,North Melbourne,-37.47,144.56
AUNMP,AU,NMP,New Moon,-32.53,151.86
AUNMR,AU,NMR,Nappa Merry,,
AUNMV,AU,NMV,Mona Vale,-33.4,151.18
AUNNG,AU,NNG,Nar Nar Goon,-38.05,145.34
AUNNN,AU,NNN,North Narrabeen,-33.4,151.18
AUNNU,AU,NNU,Nannup,-33.59,115.46
AUNOA,AU,NOA,Nowra,-34.87,150.6
AUNOE,AU,NOE,Norlane,-38.06,144.21
AUNOM,AU,NOM,Northmead,-33.47,150.59
AUNOO,AU,NOO,Nuriootpa,-34.46,138.99
AUNOR,AU,NOR,Norwood,-34.4,149.44
AUNPP,AU,NPP,Napperby,-33.15,138.11
AUNRA,AU,NRA,Narrandera,-34.74,146.55
AUNRB,AU,NRB,Narrabeen,-33.42,151.17
AUNRC,AU,NRC,North Rocks,-33.46,151.17
AUNRD,AU,NRD,North Richmond,-22.35,150.42
AUNRE,AU,NRE,North Ryde,-33.48,151.07
AUNRG,AU,NRG,Narrogin,-32.93,117.17
AUNRN,AU,NRN,Nerong,-32.32,152.09
AUNRP,AU,NRP,Nurioopta,-34.28,138.59
AUNRW,AU,NRW,Narre Warren,-38.02,145.18
AUNRY,AU,NRY,Newry,-37.89,146.9
AUNS3,AU,NS3,Bellingen,-30.27,152.53
AUNS8,AU,NS8,West Pymble,-33.46,151.08
AUNS9,AU,NS9,Sefton,-33.53,151
AUNSA,AU,NSA,Noosa,-26.39,153.08
AUNSB,AU,NSB,Broke,-32.45,151.06
AUNSD,AU,NSD,Newstead,-27.44,153.04
AUNSM,AU,NSM,Norseman,-32.19,121.78
AUNSO,AU,NSO,Scone,-32.05,150.86
AUNSS,AU,NSS,Nairne,-32.02,138.54
AUNST,AU,NST,Newstead,-41.26,147.1
AUNSV,AU,NSV,Noosaville,-26.39,153.06
AUNSW,AU,NSW,Springwood,-33.42,150.33
AUNSY,AU,NSY,North Sydney,-33.5,151.12
AUNTA,AU,NTA,Nimmitabel,-36.3,149.17
AUNTB,AU,NTB,North Tamborine,-27.55,153.12
AUNTE,AU,NTE,Northern Endeavour,,
AUNTH,AU,NTH,Notting Hill,-37.54,145.07
AUNTL,AU,NTL,Newcastle,-32.92,151.78
AUNTN,AU,NTN,Normanton,-17.67,141.07
AUNUB,AU,NUB,Numbulwar,-14.27,135.74
AUNUI,AU,NUI,Mount Druitt,-33.46,150.49
AUNUK,AU,NUK,Nulkaba,-32.81,151.35
AUNUM,AU,NUM,Numurkah,-36.06,145.26
AUNUR,AU,NUR,Nullarbor,-31.09,130.53
AUNVN,AU,NVN,North Haven,-34.48,138.29
AUNWA,AU,NWA,Narraweena,-33.44,151.16
AUNWD,AU,NWD,Nunawading,-37.49,145.1
AUNWM,AU,NWM,Newman,-23.35,119.73
AUNWP,AU,NWP,Newport,-33.4,151.19
AUNWT,AU,NWT,Newport,-37.51,144.53
AUNWV,AU,NWV,Warnervale,-33.15,151.27
AUNYN,AU,NYN,Nyngan,-31.56,147.19
AUO8O,AU,O8O,Oaklands Park,-35.05,138.32
AUOAG,AU,OAG,Orange,-33.28,149.09
AUOAK,AU,OAK,Oakford,-32.12,115.55
AUOBA,AU,OBA,Oban,-30.09,151.87
AUOBR,AU,OBR,Cobram,-35.55,145.39
AUOCN,AU,OCN,O'Connor,-31.57,116.11
AUODD,AU,ODD,Oodnadatta,-27.54,135.44
AUODL,AU,ODL,Cordillo Downs,-26.43,140.56
AUODR,AU,ODR,Ord River,,
AUOGA,AU,OGA,Mulgoa,-33.5,150.39
AUOGV,AU,OGV,Ocean Grove,-38.16,144.32
AUOHB,AU,OHB,Outer Harbour,-34.46,138.3
AUOKB,AU,OKB,Orchid Beach,-24.95,153.31
AUOKF,AU,OKF,Oak Flats,-34.33,150.49
AUOKH,AU,OKH,Okha FPSO,-19.35,116.27
AUOKR,AU,OKR,Yorke Island,-34.44,137.68
AUOKU,AU,OKU,Oakhurst,-25.31,152.38
AUOKY,AU,OKY,Oakey,-27.43,151.71
AUOLH,AU,OLH,Oakleigh,-37.54,145.05
AUOLL,AU,OLL,Croydon Hills,-37.46,145.15
AUOLP,AU,OLP,Olympic Dam,-30.48,136.89
AUOMN,AU,OMN,Hamilton,-27.26,153.04
AUONG,AU,ONG,Mornington,-38.22,145.06
AUONR,AU,ONR,Monkira,,
AUONS,AU,ONS,Onslow,-21.39,115.06
AUOOC,AU,OOC,Collingwood,-37.48,144.59
AUOOD,AU,OOD,Riverwood,-33.57,151.03
AUOOK,AU,OOK,Muswellbrook,-32.16,150.54
AUOOL,AU,OOL,Gold Coast Apt/Coolangatta,-28.09,153.3
AUOOR,AU,OOR,Mooraberree,,
AUOOY,AU,OOY,Footescray,-37.48,144.54
AUOPH,AU,OPH,Onkaparinga Hills,-35.08,138.33
AUOPI,AU,OPI,Oenpelli,-12.32,133.05
AUORD,AU,ORD,Myrtleford,-36.33,146.44
AUORK,AU,ORK,Keilor Park,-37.43,144.51
AUORM,AU,ORM,Ormeau,-27.47,153.16
AUORN,AU,ORN,Concord,-33.52,151.06
AUORR,AU,ORR,Yorketown,-35.01,137.6
AUORS,AU,ORS,Orpheus Island Resort,,
AUORY,AU,ORY,Rooty Hill,-33.46,150.5
AUOSB,AU,OSB,Osborne Island,-31.9,115.81
AUOSE,AU,OSE,Osborne,-35.22,146.43
AUOSF,AU,OSF,O'Connell,-33.32,149.44
AUOSP,AU,OSP,Osborne Park,-31.54,115.5
AUOTO,AU,OTO,Ottoway,-34.5,138.32
AUOTR,AU,OTR,Port Sorell,-41.09,146.33
AUOTT,AU,OTT,Ottaway,-34.5,138.32
AUOUH,AU,OUH,Outer Harbor,-34.46,138.3
AUOUK,AU,OUK,Wahring,-36.43,145.13
AUOUR,AU,OUR,Moura,-24.34,150.01
AUOWA,AU,OWA,Benowa,-28.01,153.24
AUOWF,AU,OWF,Woodcroft,-35.06,138.33
AUOXO,AU,OXO,Orientos,,
AUOXY,AU,OXY,Morney,,
AUOYL,AU,OYL,Collaroy,-33.43,151.18
AUOYN,AU,OYN,Ouyen,-35.06,142.31
AUP5U,AU,P5U,Pakenham Upper,-38.1,145.31
AUP6D,AU,P6D,Aspendale,-38.02,145.06
AUP8N,AU,P8N,Point Piper,-33.52,151.15
AUP8S,AU,P8S,Paterson,-32.35,151.36
AUPAE,AU,PAE,Port Adelaide,-34.83,138.51
AUPAG,AU,PAG,Paddington,-33.53,151.13
AUPAK,AU,PAK,Rose Park,-34.55,138.37
AUPAL,AU,PAL,Palmerston,-12.28,130.5
AUPAU,AU,PAU,Port Arthur,-43.14,147.85
AUPAW,AU,PAW,Palmwoods,-26.41,152.58
AUPBE,AU,PBE,Pemberton,-34.27,116.02
AUPBH,AU,PBH,Palm Beach,-28.07,153.28
AUPBN,AU,PBN,Port of Brisbane,-27.23,153.1
AUPBO,AU,PBO,Paraburdoo,-23.2,117.67
AUPBR,AU,PBR,Pipers Brook,-41.5,147.1
AUPBT,AU,PBT,Port Botany,-33.97,151.21
AUPBU,AU,PBU,Pambula,-36.56,149.52
AUPBY,AU,PBY,Port Bonython,-32.96,137.74
AUPCE,AU,PCE,Pearce,-35.36,149.08
AUPCH,AU,PCH,Princes Hill,-37.47,144.57
AUPCK,AU,PCK,Point Cook,-37.9,144.75
AUPCN,AU,PCN,Picton,-33.21,115.41
AUPCR,AU,PCR,Pheasant Creek,-37.29,145.17
AUPCT,AU,PCT,Port Curtis,-23.42,150.53
AUPDA,AU,PDA,Pindar,-28.29,115.46
AUPDE,AU,PDE,Pandie Pandie,-26.42,139.76
AUPDI,AU,PDI,Port Denison,-29.16,114.56
AUPDL,AU,PDL,Parafield,-34.47,138.38
AUPDN,AU,PDN,Parndana,-35.78,137.25
AUPEA,AU,PEA,Penneshaw,-35.71,137.93
AUPEE,AU,PEE,Pipers Creek,-37.15,144.32
AUPEG,AU,PEG,Penguin,-41.07,146.04
AUPEL,AU,PEL,Pelican Point,-33.31,115.69
AUPEN,AU,PEN,Pendle Hills,-33.48,150.57
AUPEP,AU,PEP,Peppimenarti,-14.15,130.07
AUPER,AU,PER,Perth,-31.57,115.51
AUPET,AU,PET,Petrie,-27.16,152.59
AUPEX,AU,PEX,Exmouth,-21.93,114.12
AUPEY,AU,PEY,Penong,-31.92,133.01
AUPGI,AU,PGI,Port Giles,,
AUPGT,AU,PGT,Paget,-21.11,149.04
AUPGW,AU,PGW,Port Gawler,-34.37,138.29
AUPGY,AU,PGY,Pingelly,-32.32,117.05
AUPHE,AU,PHE,Port Hedland,-20.31,118.58
AUPHI,AU,PHI,Peak Hill,-32.41,148.02
AUPHJ,AU,PHJ,Port Hunter,,
AUPHP,AU,PHP,Point Henry Pier/Melbourne,-38.07,144.26
AUPHR,AU,PHR,Prahran,-37.51,145
AUPHU,AU,PHU,Port Huon,-43.15,146.96
AUPI8,AU,PI8,Piccadilly,-34.59,138.44
AUPIA,AU,PIA,Pialba,-25.18,152.5
AUPIC,AU,PIC,Picton,-34.11,150.36
AUPIM,AU,PIM,Pimpama,-27.49,153.18
AUPIS,AU,PIS,Phillip Island,-38.29,145.14
AUPJA,AU,PJA,Pinjarra,-32.38,115.53
AUPJK,AU,PJK,Port Jackson,,
AUPKE,AU,PKE,Parkes,-33.13,148.17
AUPKH,AU,PKH,Peakhurst,-33.58,151.03
AUPKL,AU,PKL,Port Kembla,-34.47,150.89
AUPKM,AU,PKM,Pakenham,-38.04,145.28
AUPKN,AU,PKN,Port Kennedy,-10.35,142.13
AUPKT,AU,PKT,Port Keats,-14.24,129.52
AUPKV,AU,PKV,Parkville,-37.47,144.57
AUPKY,AU,PKY,Port Kenny,-33.1,134.41
AUPLA,AU,PLA,Port Latta,-40.85,145.38
AUPLO,AU,PLO,Port Lincoln,-34.72,135.85
AUPLW,AU,PLW,Paralowie,-34.45,138.36
AUPLY,AU,PLY,Plympton,-34.57,138.33
AUPME,AU,PME,Pymble,-33.45,151.09
AUPMG,AU,PMG,Peppermint Grove,-32,115.45
AUPMK,AU,PMK,Palm Island,-18.73,146.57
AUPNA,AU,PNA,Pinkenba,-27.25,153.07
AUPNF,AU,PNF,Penfield,-34.42,138.38
AUPNG,AU,PNG,Piangil,-35.03,143.18
AUPNH,AU,PNH,Pennant Hills,-33.44,151.04
AUPNL,AU,PNL,Penola,-37.23,140.49
AUPOR,AU,POR,Port Melbourne,-37.5,144.56
AUPPI,AU,PPI,Port Pirie,-33.17,138
AUPPO,AU,PPO,Keppoch,-36.42,140.34
AUPPP,AU,PPP,Proserpine,-20.4,148.58
AUPPT,AU,PPT,Prospect,-33.48,150.55
AUPQQ,AU,PQQ,Port Macquarie,-31.42,152.91
AUPQT,AU,PQT,Hill Top,-34.21,150.29
AUPR8,AU,PR8,Porongurup,-34.39,117.54
AUPRB,AU,PRB,Proper Bay,,
AUPRC,AU,PRC,Price,-34.28,137.99
AUPRD,AU,PRD,Pardoo,,
AUPRE,AU,PRE,Prestons,-33.56,150.52
AUPRG,AU,PRG,Paringa,-34.1,140.47
AUPRH,AU,PRH,Penrith,-33.46,150.41
AUPRK,AU,PRK,Pooraka,-34.5,138.36
AUPRL,AU,PRL,Prelude,-13.47,123.19
AUPRM,AU,PRM,Parramatta,-33.81,151
AUPRO,AU,PRO,Prospect,-34.53,138.35
AUPRS,AU,PRS,Parkinson,-27.39,153.02
AUPRW,AU,PRW,Port Wakefied,-34.11,138.09
AUPSM,AU,PSM,Point Samson,-20.63,117.19
AUPSO,AU,PSO,Preston,-37.44,145
AUPST,AU,PST,Port Stanvac,,
AUPSV,AU,PSV,Pascoe Vale,-37.43,144.56
AUPSY,AU,PSY,Port Stanley,,
AUPTD,AU,PTD,Port Dalrymple,,
AUPTE,AU,PTE,Port Stephens,-32.69,152.08
AUPTI,AU,PTI,Port Douglas,-16.48,145.46
AUPTJ,AU,PTJ,Portland,-38.36,141.6
AUPTL,AU,PTL,Port Alma,-23.57,150.84
AUPTN,AU,PTN,Port Norlunga,-35.09,138.28
AUPTO,AU,PTO,Pittong,-37.4,143.29
AUPTR,AU,PTR,Petersham,-33.53,151.09
AUPTW,AU,PTW,Port Willunga,-35.16,138.27
AUPU7,AU,PU7,Pokolbin,-32.47,151.17
AUPUF,AU,PUF,Front Puffin FPSO,-12.17,124.19
AUPUG,AU,PUG,Port Augusta,-32.49,137.76
AUPUK,AU,PUK,Warriewood,-33.41,151.18
AUPUN,AU,PUN,Punchbowl,-33.56,151.03
AUPVE,AU,PVE,Hope Valley,-32.12,115.47
AUPVL,AU,PVL,Pullen Vale,-27.32,152.53
AUPWA,AU,PWA,Parwan,-37.42,144.28
AUPWI,AU,PWI,Point Wilson,-38.08,144.5
AUPWL,AU,PWL,Port Walcott,,
AUPWR,AU,PWR,Port Warrender,,
AUPWT,AU,PWT,Penwortham,-33.55,138.38
AUPWY,AU,PWY,Pemulwuy,-33.49,150.55
AUPY4,AU,PY4,Padthaway,-36.36,140.29
AUPYE,AU,PYE,Pyrenees,-37.05,143.29
AUPYR,AU,PYR,Pyrmont,-33.52,151.11
AUQBE,AU,QBE,Bega,-36.4,149.5
AUQBW,AU,QBW,Batemans Bay,-35.43,150.11
AUQBY,AU,QBY,Queanbeyan,-35.21,149.14
AUQDB,AU,QDB,Redland Bay,-27.36,153.19
AUQDI,AU,QDI,Quairading,-32.01,117.24
AUQDN,AU,QDN,Eden,-37.06,149.9
AUQEL,AU,QEL,Wellington,-32.34,148.57
AUQHC,AU,QHC,Hillcrest,-17.22,145.36
AUQLC,AU,QLC,Qualco,-34.07,139.52
AUQLD,AU,QLD,Kalbar,-27.56,152.37
AUQLE,AU,QLE,Leeton,-34.34,146.24
AUQMB,AU,QMB,Thulimbah,-28.33,151.57
AUQQD,AU,QQD,Loganholme,-27.42,153.12
AUQRM,AU,QRM,Narromine,-32.14,148.14
AUQRR,AU,QRR,Warren,-31.42,147.48
AUQRX,AU,QRX,Narooma,-36.13,150.03
AUQTH,AU,QTH,Thredbo Village,-36.3,148.18
AUQU4,AU,QU4,Macgregor,-27.35,153.03
AUQUA,AU,QUA,Quoiba,-41.12,146.2
AUQUE,AU,QUE,Kangaroo Point,-27.28,153.02
AUQUI,AU,QUI,Quindalup,-33.4,115.08
AUQUK,AU,QUK,Waterloo,-31.02,151.43
AUR2A,AU,R2A,Toongabbie,-33.47,150.57
AUR2E,AU,R2E,Warrawee,-33.44,151.07
AUR2R,AU,R2R,Wallacia,-33.52,150.39
AUR2W,AU,R2W,Watsons Bay,-33.51,151.17
AUR4A,AU,R4A,Balnarring Beach,-38.21,145.08
AUR4S,AU,R4S,Rosehill,-33.5,151.01
AUR4W,AU,R4W,Harkaway,-38,145.21
AUR5H,AU,R5H,Belgrave Heights,-37.55,145.21
AUR5M,AU,R5M,Graham,-34.07,148.53
AUR5T,AU,R5T,Arawata,-38.24,145.52
AUR5W,AU,R5W,Northwood,-33.49,151.1
AURAB,AU,RAB,Rapid Bay,-35.53,138.18
AURAF,AU,RAF,Raffles Bay,-11.16,132.23
AURAI,AU,RAI,Uraidla,-34.57,138.45
AURAM,AU,RAM,Ramingining,-12.32,134.92
AURAV,AU,RAV,Ravensthorpe,-33.35,120.02
AURAY,AU,RAY,Raymond Terrace,-32.45,151.45
AURBC,AU,RBC,Robinvale,-34.57,142.79
AURBG,AU,RBG,Barunga,-33.43,138.08
AURBK,AU,RBK,Redbank,-36.56,143.19
AURBS,AU,RBS,Orbost,-37.65,148.46
AURBU,AU,RBU,Roebourne,-20.77,117.14
AURBY,AU,RBY,Rosebery/Sydney,,
AURCE,AU,RCE,Redcliffe,-27.22,153.1
AURCF,AU,RCF,Redcliffe,-27.14,153.06
AURCH,AU,RCH,Richmond,-37.82,145
AURCL,AU,RCL,Richmond Hill,-23.29,145.39
AURCM,AU,RCM,Richmond,-37.82,145
AURCN,AU,RCN,American River,-35.77,137.76
AURCT,AU,RCT,Rochester,-36.22,144.42
AURD2,AU,RD2,Riddells Creek,-37.28,144.41
AURDA,AU,RDA,Rockhampton Downs,-19,135.17
AURDB,AU,RDB,Redbank,-27.36,152.52
AURDG,AU,RDG,Main Ridge,-38.23,144.58
AURDH,AU,RDH,Redhead,-33.01,151.43
AURDL,AU,RDL,Redesdale,-37.01,144.31
AURDN,AU,RDN,Risdon,-42.82,147.31
AURDP,AU,RDP,Rodd Point,-33.51,151.08
AURDS,AU,RDS,Rhodes,-33.5,151.05
AURED,AU,RED,Redfern,-33.53,151.12
AUREL,AU,REL,Relbia,-41.5,147.2
AURES,AU,RES,Reservoir,-37.43,145
AUREV,AU,REV,Revesby,-33.57,151
AUREY,AU,REY,Rose Bay,-33.52,151.15
AURFD,AU,RFD,Rutherford,-32.43,151.32
AURFF,AU,RFF,Red Cliffs,-34.19,142.11
AURFL,AU,RFL,Rowland Flat,-34.35,138.56
AURFU,AU,RFU,Ferntree Gully,-37.53,145.18
AURGP,AU,RGP,Regents Park,-33.53,151.01
AURGY,AU,RGY,Rocky Gully,-34.3,117
AURH8,AU,RH8,Red Hill,-38.21,145.01
AURHA,AU,RHA,Richlands,-27.35,152.57
AURHI,AU,RHI,Red Hill,-20.19,148.3
AURHL,AU,RHL,Roy Hill,-22.62,119.95
AURHM,AU,RHM,Richmond,-37.5,145
AURIA,AU,RIA,East Pastoria,-37.1,144.36
AURIC,AU,RIC,Richmond,-34.56,138.34
AURID,AU,RID,Ridgehaven,-34.49,138.42
AURIV,AU,RIV,Riverton,-34.1,138.45
AURKB,AU,RKB,Rokeby,-42.54,147.26
AURKK,AU,RKK,Rockbank,-37.43,144.39
AURKW,AU,RKW,Rookwood,-33.52,151.03
AURKY,AU,RKY,Rokeby,-38.06,145.92
AURLL,AU,RLL,Reynella,-36.06,138.32
AURLP,AU,RLP,Rosella Plains,,
AURLT,AU,RLT,Roleystone,-32.07,116.04
AURLW,AU,RLW,Curlewis,-38.11,144.29
AURMA,AU,RMA,Roma,-26.56,148.78
